exam_year,state,city,center_name,center_id,total_students,above_600_marks,above_700_marks,center_average_marks,center_median_marks,state_average_marks,state_median_marks,national_average_marks,national_median_marks,Ultra_High_Score_Ratio,High_Score_Ratio,Center_v_National_Gap,Center_v_State_Gap,Center_Std_Dev,Center_Skewness,Center_Kurtosis,Anomaly_Flag,Anomaly_Score,Anomaly_Type
2024,Kerala,Thrissur,Vijayagiri Pub School Chalakudy Thrissur Kerala,281205,628,26,2,247.37,200.5,235.7,181,217.16,163,0.0031847133757961,0.0445859872611464,30.210000000000008,11.670000000000016,163.179,0.937,-0.003,1,0.06951514076164172,Normal Center
2024,Kerala,Ernakulam/Moovattupuzha,Al-Ameen International Public School,280323,337,16,1,244.85,192.0,235.7,181,217.16,163,0.0029673590504451,0.0504451038575667,27.69,9.150000000000006,169.87,0.958,-0.065,1,0.07116544571510147,Normal Center
2024,Kerala,Alappuzha/Chengannur,Sree Sankara English Medium School,280111,456,7,0,200.3,156.5,235.7,181,217.16,163,0.0,0.0153508771929824,-16.859999999999985,-35.39999999999998,144.522,1.146,0.712,1,0.08467704766042267,Normal Center
2024,Kerala,Palakkad,Salahudheen Ayoobi Eng Sch Kaladathur Palghat Kl,281008,446,21,0,235.95,181.0,235.7,181,217.16,163,0.0,0.0470852017937219,18.789999999999992,0.25,160.065,1.02,0.255,1,0.08285001496799438,Normal Center
2024,Kerala,Malappuram,Mes Central School Thirunnavaya Malappuram Kl,280912,485,43,0,295.12,246.0,235.7,181,217.16,163,0.0,0.088659793814433,77.96000000000001,59.420000000000016,184.481,0.508,-0.955,1,0.0661835407768383,Normal Center
2024,Kerala,Palakkad,St.Dominics Convent English Medium School Sreekrishnapuram,281001,685,27,0,234.69,185.0,235.7,181,217.16,163,0.0,0.0394160583941605,17.53,-1.009999999999991,159.983,0.981,0.132,1,0.08199493579664502,Normal Center
2024,Kerala,Ernakulam/Moovattupuzha,Bhavans Adarsha Vidyalaya,280315,449,16,0,223.39,178.0,235.7,181,217.16,163,0.0,0.0356347438752783,6.22999999999999,-12.310000000000002,158.69,1.141,0.579,1,0.08263923476963692,Normal Center
2024,Kerala,Malappuram,Silvermount International School,280924,349,20,0,256.65,211.0,235.7,181,217.16,163,0.0,0.0573065902578796,39.48999999999998,20.94999999999999,169.877,0.765,-0.383,1,0.08013927331417736,Normal Center
2024,Kerala,Alappuzha/Chengannur,Mar Gregorious Mem Cen Sch Karuvatta Alleppey Kl,280118,194,8,0,208.15,159.5,235.7,181,217.16,163,0.0,0.0412371134020618,-9.009999999999993,-27.549999999999983,163.07,1.223,0.786,1,0.08306640749905464,Normal Center
2024,Kerala,Ernakulam/Moovattupuzha,Mary Matha Public School Thrikkakara Cochin Kl,280312,440,17,0,219.03,174.5,235.7,181,217.16,163,0.0,0.0386363636363636,1.8700000000000043,-16.669999999999987,156.694,1.157,0.575,1,0.08459513074756148,Normal Center
2024,Kerala,Palakkad,M T I Cen Sch Pottachira Nellaya Po Palaghat Kl,281006,477,18,0,231.95,186.0,235.7,181,217.16,163,0.0,0.0377358490566037,14.789999999999992,-3.75,157.211,0.974,0.193,1,0.08222978275564996,Normal Center
2024,Kerala,Malappuram,Darul Falah English School,280923,368,26,0,289.23,251.5,235.7,181,217.16,163,0.0,0.0706521739130434,72.07000000000002,53.53000000000003,179.272,0.572,-0.751,1,0.07062658500247448,Normal Center
2024,Kerala,Kannur,S N Vidya Mandir Sr Sec School Talap Kannur Kl,280409,336,13,0,222.85,172.5,235.7,181,217.16,163,0.0,0.0386904761904761,5.689999999999998,-12.849999999999994,151.634,1.302,1.051,1,0.07692257716668205,Normal Center
2024,Kerala,Kollam,Br Memorial Central School,280604,803,29,0,217.15,168.0,235.7,181,217.16,163,0.0,0.0361145703611457,-0.0099999999999909,-18.549999999999983,162.64,1.097,0.425,1,0.08509254952724227,Normal Center
2024,Kerala,Kollam,S N Guru Cen Sch Kottarakara Ezhukone Kollam Kl,280603,797,24,0,206.18,156.0,235.7,181,217.16,163,0.0,0.0301129234629861,-10.97999999999999,-29.519999999999985,155.909,1.252,0.854,1,0.08259768749705315,Normal Center
2024,Kerala,Kannur,Perfect Eng Sch Muzhapplilangd Etakkad Kannur Kl,280407,383,12,0,228.01,175.0,235.7,181,217.16,163,0.0,0.031331592689295,10.849999999999994,-7.689999999999998,157.815,1.123,0.307,1,0.08401767347420824,Normal Center
2024,Kerala,Thiruvananthapuram,Viswadarshini Public School Uriyacode Po Tvm Kl,281116,510,19,1,224.33,181.0,235.7,181,217.16,163,0.0019607843137254,0.0392156862745098,7.170000000000016,-11.369999999999976,163.315,1.001,0.201,1,0.07435572887265013,Normal Center
2024,Kerala,Angamaly,Chinmaya Vidyalaya Vaduthala,280202,551,19,1,215.07,160.0,235.7,181,217.16,163,0.0018148820326678,0.0362976406533575,-2.0900000000000034,-20.629999999999995,157.918,1.25,0.749,1,0.07329570385321615,Normal Center
2024,Kerala,Kozhikode/Calicut,Little Flower English Medium School Chelavoor,280833,304,19,0,270.24,234.0,235.7,181,217.16,163,0.0,0.0625,53.08000000000001,34.54000000000002,168.058,0.714,-0.477,1,0.0781421627338087,Normal Center
2024,Kerala,Angamaly,"Chinmaya Vidyalaya, Kannamaly",280205,483,17,0,205.88,159.0,235.7,181,217.16,163,0.0,0.0351966873706004,-11.28,-29.819999999999997,153.138,1.392,1.394,1,0.07558162337273105,Normal Center
2024,Kerala,Thiruvananthapuram,Rajadhani Institute Of Engineering And Technology,281111,599,24,0,217.79,175.0,235.7,181,217.16,163,0.0,0.0400667779632721,0.6299999999999955,-17.909999999999997,157.361,1.17,0.7,1,0.08590966675756062,Normal Center
2024,Kerala,Kozhikode/Calicut,M.E.S. Public School,280834,297,22,0,284.47,238.0,235.7,181,217.16,163,0.0,0.074074074074074,67.31000000000003,48.77000000000004,177.782,0.633,-0.687,1,0.07275699590860474,Normal Center
2024,Kerala,Thiruvananthapuram,Christ Nagar Senior Secondary School,281127,1053,29,0,222.32,175.0,235.7,181,217.16,163,0.0,0.0275403608736942,5.159999999999997,-13.379999999999995,159.91,0.95,0.119,1,0.08236159071882893,Normal Center
2024,Kerala,Kozhikode/Calicut,M S S Public School,280802,699,47,1,280.37,241.0,235.7,181,217.16,163,0.0014306151645207,0.0686695278969957,63.21000000000001,44.670000000000016,175.384,0.634,-0.652,1,0.06735011668356372,Normal Center
2024,Kerala,Thiruvananthapuram,M A K A M English Medium Public School Tvm Kl,281118,502,21,0,218.22,167.0,235.7,181,217.16,163,0.0,0.0418326693227091,1.0600000000000025,-17.47999999999999,159.291,1.116,0.449,1,0.0847556240510356,Normal Center
2024,Kerala,Thiruvananthapuram,The Oxford School,281120,504,18,0,223.75,175.0,235.7,181,217.16,163,0.0,0.0357142857142857,6.590000000000003,-11.949999999999989,159.216,1.064,0.302,1,0.08385919666824065,Normal Center
2024,Kerala,Kozhikode/Calicut,Gokulam Pub Sch Kurikkilad Vadakara Kozhikode Kl,280805,614,36,2,277.5,243.0,235.7,181,217.16,163,0.003257328990228,0.0618892508143322,60.34,41.80000000000001,173.764,0.602,-0.671,1,0.05994889119869867,Normal Center
2024,Kerala,Kannur,"Chinmaya Vidyalaya, Kannur",280401,778,25,0,235.9,190.0,235.7,181,217.16,163,0.0,0.0321336760925449,18.74000000000001,0.200000000000017,154.525,1.03,0.254,1,0.08285001496799438,Normal Center
2024,Kerala,Kannur,Kendriya Vidyalaya Keltron Nagar,280406,412,19,0,245.78,190.0,235.7,181,217.16,163,0.0,0.0461165048543689,28.620000000000005,10.080000000000013,163.604,0.979,-0.026,1,0.08175992988963654,Normal Center
2024,Kerala,Kollam,Stratford Public School Kaleeil Nagar,280602,1028,40,2,211.74,161.0,235.7,181,217.16,163,0.0019455252918287,0.0408560311284046,-5.419999999999988,-23.95999999999998,163.493,1.171,0.589,1,0.0743171021113796,Normal Center
2024,Kerala,Kannur,Global India Public School,280408,381,15,0,247.16,200.0,235.7,181,217.16,163,0.0,0.0393700787401574,30.0,11.460000000000008,165.184,0.871,-0.205,1,0.08276668361359052,Normal Center
2024,Kerala,Kollam,Lakeford School,280605,687,16,0,205.24,161.0,235.7,181,217.16,163,0.0,0.0232896652110625,-11.919999999999987,-30.45999999999998,149.544,1.129,0.759,1,0.08517602224520354,Normal Center
2024,Kerala,Thiruvananthapuram,Raja Ravi Varma Cen Sch Kilimanoor Tvm Kl,281121,490,17,0,211.18,161.5,235.7,181,217.16,163,0.0,0.0346938775510204,-5.97999999999999,-24.519999999999985,157.763,1.201,0.702,1,0.08517748808582132,Normal Center
2024,Kerala,Kozhikode/Calicut,Vedavyasavidyalayam,280804,702,49,2,272.66,216.5,235.7,181,217.16,163,0.0028490028490028,0.0726495726495726,55.50000000000003,36.96000000000004,178.102,0.699,-0.589,1,0.06651401665086254,Normal Center
2024,Kerala,Thiruvananthapuram,Kendriya Vidyalaya (Afs) Trivandrum Akkulam,281126,187,7,0,223.68,166.0,235.7,181,217.16,163,0.0,0.0374331550802139,6.52000000000001,-12.019999999999982,169.408,1.106,0.222,1,0.08335207993015964,Normal Center
2024,Kerala,Thiruvananthapuram,Chinmaya Vidyalaya Kattakada Thiruvananthapuram,281119,516,25,0,224.13,176.0,235.7,181,217.16,163,0.0,0.0484496124031007,6.969999999999999,-11.569999999999991,164.484,1.092,0.377,1,0.08277228767360079,Normal Center
2024,Kerala,Kozhikode/Calicut,Apex Public School,280803,688,46,2,279.05,231.5,235.7,181,217.16,163,0.002906976744186,0.0697674418604651,61.890000000000015,43.35000000000002,179.143,0.623,-0.726,1,0.06210520821641852,Normal Center
2024,Kerala,Thiruvananthapuram,Viswadeepthi E M School Kattakada Trivandrum Kl,281110,624,16,0,196.91,153.5,235.7,181,217.16,163,0.0,0.0256410256410256,-20.25,-38.78999999999999,144.984,1.263,1.108,1,0.0803104760162262,Normal Center
2024,Kerala,Angamaly,"Al-Ameen Public School, Edappally",280204,480,18,0,206.43,157.0,235.7,181,217.16,163,0.0,0.0375,-10.72999999999999,-29.269999999999985,153.753,1.37,1.368,1,0.07558162337273105,Normal Center
2024,Kerala,Kozhikode/Calicut,Crescent Public School,280835,301,22,0,282.69,242.0,235.7,181,217.16,163,0.0,0.0730897009966777,65.53,46.99000000000001,171.709,0.676,-0.523,1,0.07558802352785537,Normal Center
2024,Kerala,Angamaly,"Chinmaya Vidyalaya, Thripunithura",280203,496,12,0,215.71,166.5,235.7,181,217.16,163,0.0,0.0241935483870967,-1.4499999999999886,-19.98999999999998,147.503,1.184,0.67,1,0.08590966675756062,Normal Center
2024,Kerala,Thiruvananthapuram,Chinthalaya Vidyalayam Mylakkara Trivandrum Kl,281117,516,17,1,227.44,175.0,235.7,181,217.16,163,0.001937984496124,0.0348837209302325,10.28,-8.259999999999991,160.915,0.936,0.025,1,0.07419191514528661,Normal Center
2024,Kerala,Kozhikode/Calicut,Awh Engineering College,280832,299,15,0,270.84,229.0,235.7,181,217.16,163,0.0,0.0501672240802675,53.67999999999998,35.139999999999986,177.585,0.682,-0.623,1,0.07500529218425117,Normal Center
2024,Kerala,Thiruvananthapuram,Saraswathi Vidyalaya,281128,663,20,0,220.84,170.0,235.7,181,217.16,163,0.0,0.0301659125188536,3.680000000000007,-14.859999999999983,158.342,1.019,0.22,1,0.0824150303554495,Normal Center
2024,Kerala,Kozhikode/Calicut,Dayapuram Residential School,280810,529,36,0,266.94,220.0,235.7,181,217.16,163,0.0,0.0680529300567107,49.78,31.24000000000001,173.328,0.766,-0.402,1,0.07966658971320012,Normal Center
2024,Kerala,Kozhikode/Calicut,Markaz English Medium School Karanthur,280817,468,29,3,267.88,218.0,235.7,181,217.16,163,0.0064102564102564,0.0683760683760683,50.72,32.18000000000001,170.434,0.796,-0.227,1,0.03563674480742113,Normal Center
2024,Kerala,Kozhikode/Calicut,St Mary`S Eng Med School Kodenchery Calicut Kl,280828,321,25,0,283.25,237.0,235.7,181,217.16,163,0.0,0.0778816199376947,66.09,47.55000000000001,177.946,0.639,-0.681,1,0.07323902305965996,Normal Center
2024,Kerala,Kozhikode/Calicut,Al-Haramain English School,280821,413,28,1,265.5,217.0,235.7,181,217.16,163,0.0024213075060532,0.0702179176755447,48.34,29.80000000000001,177.703,0.728,-0.522,1,0.06942429199996014,Normal Center
2024,Kerala,Thiruvananthapuram,Navajeevan Bethany Vidyalaya,281104,741,21,1,212.99,165.0,235.7,181,217.16,163,0.0013495276653171,0.029689608636977,-4.169999999999988,-22.70999999999998,156.893,1.141,0.598,1,0.07753465647222385,Normal Center
2024,Kerala,Kozhikode/Calicut,Sapphire Central School,280826,348,23,1,270.09,217.0,235.7,181,217.16,163,0.0028735632183908,0.0689655172413793,52.92999999999998,34.389999999999986,173.94,0.785,-0.454,1,0.06758497375025196,Normal Center
2024,Kerala,Kozhikode/Calicut,Little Flower Institute Of Social Sciences And Health,280819,434,29,0,266.72,218.5,235.7,181,217.16,163,0.0,0.0668202764976958,49.56000000000003,31.02000000000004,176.739,0.717,-0.529,1,0.07753795572787009,Normal Center
2024,Kerala,Thiruvananthapuram,Viswabharathy Public School,281103,917,23,0,220.47,174.0,235.7,181,217.16,163,0.0,0.025081788440567,3.3100000000000023,-15.22999999999999,156.932,0.968,0.118,1,0.08175992988963654,Normal Center
2024,Kerala,Kollam,T.K.M. Centenary Public School,280627,605,21,0,204.39,150.0,235.7,181,217.16,163,0.0,0.0347107438016528,-12.77000000000001,-31.31,156.117,1.256,0.845,1,0.08259768749705315,Normal Center
2024,Kerala,Kannur,Chinmaya Arts And Science College,280415,228,8,0,232.48,177.5,235.7,181,217.16,163,0.0,0.0350877192982456,15.319999999999991,-3.219999999999999,157.44,1.109,0.316,1,0.08378588922960267,Normal Center
2024,Kerala,Kollam,Shree Narayana College Of Technology,280618,348,10,1,213.91,162.0,235.7,181,217.16,163,0.0028735632183908,0.0316091954022988,-3.25,-21.789999999999992,164.754,1.019,0.176,1,0.07180683135878307,Normal Center
2024,Kerala,Kannur,Ursuline Senior Secondary School Payyambalam Kannur,280412,342,19,1,240.18,183.0,235.7,181,217.16,163,0.0029239766081871,0.0584795321637426,23.02000000000001,4.480000000000018,169.839,1.007,0.06,1,0.06970172011899306,Normal Center
2024,Kerala,Kollam,A G Publlic School,280620,344,11,0,191.61,150.0,235.7,181,217.16,163,0.0,0.0319767441860465,-25.549999999999983,-44.089999999999975,148.001,1.455,1.905,1,0.0735365590436658,Normal Center
2024,Kerala,Payyanur,Chinmaya Vidyalaya Payyanur Po Annur Kannur Kl,281502,424,17,0,232.56,179.0,235.7,181,217.16,163,0.0,0.0400943396226415,15.400000000000006,-3.1399999999999864,162.561,1.023,0.158,1,0.08261558779161005,Normal Center
2024,Kerala,Kollam,St Gregorios Central Sch Karunagapally Kollam Kl,280616,344,10,1,209.97,170.5,235.7,181,217.16,163,0.002906976744186,0.0319767441860465,-7.189999999999998,-25.72999999999999,158.49,1.166,0.713,1,0.07029358273419484,Normal Center
2024,Kerala,Kollam,Carmel Res Sch Kadalavila Kottarakara Kollam Kl,280611,478,14,0,202.35,162.0,235.7,181,217.16,163,0.0,0.0292887029288702,-14.810000000000002,-33.349999999999994,147.423,1.264,1.196,1,0.07953339615656513,Normal Center
2024,Kerala,Kozhikode/Calicut,Mes Raja Residential School,280827,350,20,0,268.09,224.5,235.7,181,217.16,163,0.0,0.0571428571428571,50.92999999999998,32.389999999999986,175.566,0.595,-0.788,1,0.073813928367431,Normal Center
2024,Kerala,Thiruvananthapuram,St.Thomas Central School,281102,924,30,0,216.83,168.5,235.7,181,217.16,163,0.0,0.0324675324675324,-0.3299999999999841,-18.869999999999976,155.243,1.095,0.503,1,0.08509254952724227,Normal Center
2024,Kerala,Kozhikode/Calicut,Jdt Islam New Hope English School,280818,462,20,0,261.08,208.5,235.7,181,217.16,163,0.0,0.0432900432900432,43.91999999999999,25.379999999999995,168.925,0.819,-0.333,1,0.08167668555096352,Normal Center
2024,Kerala,Kozhikode/Calicut,Hidaya Public School,280820,432,26,0,274.87,219.5,235.7,181,217.16,163,0.0,0.0601851851851851,57.71000000000001,39.170000000000016,175.01,0.713,-0.577,1,0.07534868132491018,Normal Center
2024,Kerala,Thiruvananthapuram,Sarvodaya Central Vidyalaya,281105,715,26,0,222.96,165.0,235.7,181,217.16,163,0.0,0.0363636363636363,5.800000000000011,-12.73999999999998,161.761,1.097,0.354,1,0.08291772583343537,Normal Center
2024,Kerala,Kozhikode/Calicut,Mar Baselios English Medium School,280816,458,20,0,260.99,214.5,235.7,181,217.16,163,0.0,0.0436681222707423,43.83000000000001,25.29000000000002,171.948,0.729,-0.508,1,0.07729993326877671,Normal Center
2024,Kerala,Kozhikode/Calicut,Mes Central School Calicut,280829,324,20,0,257.87,193.5,235.7,181,217.16,163,0.0,0.0617283950617283,40.71000000000001,22.170000000000016,176.213,0.729,-0.607,1,0.07500529218425117,Normal Center
2024,Kerala,Idukki,Vimala Public School,281301,611,9,0,183.18,145.0,235.7,181,217.16,163,0.0,0.0147299509001636,-33.97999999999999,-52.51999999999998,134.167,1.551,2.235,1,0.07125074106026147,Normal Center
2024,Kerala,Kozhikode/Calicut,Sadbhavana World School Kozhikode Kerala,280811,517,26,0,278.7,235.0,235.7,181,217.16,163,0.0,0.0502901353965183,61.53999999999999,43.0,174.058,0.589,-0.784,1,0.07160147119796301,Normal Center
2024,Kerala,Kollam,Oxford Central School Karavalur Punalur Kollam Kl,280610,526,19,1,210.3,155.0,235.7,181,217.16,163,0.0019011406844106,0.0380228136882129,-6.859999999999985,-25.399999999999977,162.615,1.161,0.446,1,0.07479219011034027,Normal Center
2024,Kerala,Kollam,Trinity Lyceum Kollam Kerala,280617,337,7,0,211.48,155.0,235.7,181,217.16,163,0.0,0.0207715133531157,-5.680000000000007,-24.22,162.28,1.044,0.146,1,0.08168717190898828,Normal Center
2024,Kerala,Payyanur,P E S Vidyalaya,281503,430,17,1,238.2,196.0,235.7,181,217.16,163,0.0023255813953488,0.041860465116279,21.039999999999992,2.5,159.53,0.986,0.204,1,0.07405700264640463,Normal Center
2024,Kerala,Kollam,Vidyarambham Central School,280621,337,12,0,211.31,166.0,235.7,181,217.16,163,0.0,0.0356083086053412,-5.849999999999994,-24.389999999999983,156.722,1.14,0.565,1,0.08537567360413784,Normal Center
2024,Kerala,Kannur,Nithyananda Bhavan English Medium School,280413,293,9,1,230.6,187.0,235.7,181,217.16,163,0.0034129692832764,0.0341296928327645,13.439999999999998,-5.099999999999994,163.628,0.944,0.099,1,0.0685034339899524,Normal Center
2024,Kerala,Kannur,"Bharatiya Vidya Bhavan, Kannur",280414,250,14,0,232.63,176.5,235.7,181,217.16,163,0.0,0.056,15.47,-3.069999999999993,163.374,1.133,0.386,1,0.08407241172919239,Normal Center
2024,Kerala,Kollam,Aiswarya Public School,280626,276,10,0,203.38,152.5,235.7,181,217.16,163,0.0,0.036231884057971,-13.78,-32.31999999999999,157.74,1.259,0.909,1,0.08024245188437679,Normal Center
2024,Kerala,Kollam,St. George Central School,280619,340,9,0,198.9,148.0,235.7,181,217.16,163,0.0,0.0264705882352941,-18.25999999999999,-36.79999999999998,148.824,1.168,0.806,1,0.08488553545893107,Normal Center
2024,Kerala,Malappuram,Madin Public School,280901,1117,98,2,286.03,236.0,235.7,181,217.16,163,0.0017905102954341,0.0895255147717099,68.86999999999998,50.329999999999984,181.714,0.63,-0.729,1,0.06477968739933698,Normal Center
2024,Kerala,Alappuzha/Chengannur,Jyothi Nikethan English Medium School,280102,786,21,0,207.7,162.5,235.7,181,217.16,163,0.0,0.0267175572519083,-9.460000000000008,-28.0,149.797,1.111,0.692,1,0.08553580340335731,Normal Center
2024,Kerala,Thrissur,Bharath Vidya Mandir Sr Sec School,281216,385,23,0,255.7,205.0,235.7,181,217.16,163,0.0,0.0597402597402597,38.53999999999999,20.0,169.144,0.865,-0.302,1,0.08365454737742412,Normal Center
2024,Kerala,Ernakulam/Moovattupuzha,St Philomena`S Pub School Elanji Po Ernakulam Kl,280308,499,20,1,227.47,177.0,235.7,181,217.16,163,0.002004008016032,0.0420841683366733,10.310000000000002,-8.22999999999999,159.904,1.179,0.618,1,0.07138265886810408,Normal Center
2024,Kerala,Malappuram,Vedavyasa Institute Of Technology,280906,624,64,0,283.88,228.0,235.7,181,217.16,163,0.0,0.1025641025641025,66.72,48.18000000000001,187.045,0.63,-0.796,1,0.07227431605008844,Normal Center
2024,Kerala,Thrissur,Nirmal Jyothi Cen Sch Pazhamukku Thrissur Kl,281211,456,24,0,254.61,206.5,235.7,181,217.16,163,0.0,0.0526315789473684,37.45000000000002,18.910000000000025,166.162,0.853,-0.197,1,0.08271806655039299,Normal Center
2024,Kerala,Alappuzha/Chengannur,Gayathri Central School,280105,573,21,0,203.45,151.0,235.7,181,217.16,163,0.0,0.0366492146596858,-13.710000000000008,-32.25,157.244,1.287,1.014,1,0.07923087950195778,Normal Center
2024,Kerala,Thrissur,St.Johns Public School Irinjalakuda Thrissur Kl,281218,341,6,0,233.35,199.0,235.7,181,217.16,163,0.0,0.0175953079178885,16.189999999999998,-2.3499999999999943,151.35,0.945,0.149,1,0.08279664235910295,Normal Center
2024,Kerala,Malappuram,Benchmarks International School Manjeri,280930,163,9,0,237.08,166.0,235.7,181,217.16,163,0.0,0.0552147239263803,19.920000000000016,1.380000000000024,180.432,0.882,-0.398,1,0.08300100859518511,Normal Center
